scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
bodyparts,eye,eye,eye,ear,ear,ear,shoulder,shoulder,shoulder,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1643,444.50143,365.59756,0.8018728,461.2677,376.11295,0.83165354,475.80502,334.89673,0.5965873,428.80167,355.26263,0.89222175
1644,443.58667,365.81342,0.80356354,461.286,375.7083,0.8393227,474.49405,336.24677,0.6366248,428.7843,355.8087,0.8784884
1645,442.4436,365.64435,0.8048802,460.63416,375.64606,0.814013,474.55817,334.5783,0.6548369,428.48016,355.2471,0.8623962
1646,443.3418,365.3173,0.8091522,461.57263,375.1346,0.8327028,474.37543,334.40503,0.6563289,428.9194,355.19138,0.86964226
1647,442.7821,365.5931,0.80814016,462.08157,375.46448,0.83042485,473.89835,334.35422,0.6918506,429.0039,355.24002,0.8637854
1648,442.44763,365.5074,0.8082607,461.63837,375.34793,0.835314,474.02307,334.4305,0.69295704,428.5113,354.84164,0.86496234
1649,442.42746,365.42667,0.81545943,461.89435,375.46042,0.83861476,474.16562,334.36188,0.68321913,428.72455,354.6982,0.86056864
1650,442.25192,364.98215,0.82098526,461.83212,375.28302,0.8384072,473.925,333.8587,0.70624775,428.6792,354.69827,0.8562978
1651,442.29196,364.83447,0.8266247,461.8041,375.36865,0.85038996,473.0788,333.1442,0.701413,428.42682,354.094,0.868319
1652,441.82635,364.48868,0.834005,461.58063,375.0042,0.83487225,472.8883,333.1174,0.70264584,428.2926,353.62433,0.8588106
1653,442.13864,364.31277,0.828523,461.67612,374.9231,0.83988625,472.9489,332.49255,0.7081732,428.5629,353.36923,0.86345184
1654,441.8798,364.19327,0.8252578,461.1579,374.98148,0.82419103,473.18484,332.02985,0.6879725,428.07562,353.9675,0.8546162
1655,441.79407,364.09067,0.82960767,461.41528,375.0391,0.8382915,472.80264,331.63303,0.7082827,427.8882,353.83932,0.85432637
1656,441.08734,364.08316,0.8167798,461.05505,375.21848,0.83756006,472.4366,331.78064,0.7151305,427.27036,354.06046,0.8461697
1657,440.3979,363.64386,0.82900876,460.87964,375.45215,0.8232601,472.2891,331.43747,0.69585323,426.80414,353.0597,0.82957137
1658,440.7843,363.19452,0.8272565,461.43008,375.1322,0.83619446,472.2909,331.0019,0.70687896,427.24084,352.72308,0.83546615
1659,440.63785,362.9768,0.82039803,461.25156,375.15048,0.83104753,472.3835,331.10812,0.71098375,426.87775,352.3374,0.83116806
1660,440.36307,362.8376,0.8372576,461.03598,375.03098,0.8322279,472.47543,331.0909,0.7068855,427.18964,351.68646,0.83086103
1661,440.38965,362.74832,0.8218504,461.20502,375.16916,0.840913,471.99405,330.92264,0.7156368,426.89734,352.19952,0.82983124
1662,440.41147,363.15518,0.82448816,461.64804,375.54657,0.83428067,472.05365,330.59488,0.72152966,427.08447,352.5505,0.8476271
1663,439.9962,362.53186,0.820361,461.46106,375.4996,0.8355903,471.85132,330.31805,0.72842515,426.75787,351.9423,0.82871914
1664,440.24582,362.62738,0.8413398,461.33572,375.284,0.8392543,471.87424,330.14835,0.7239459,426.79318,352.2459,0.8516118
1665,439.78506,362.64423,0.8305591,461.53778,375.01944,0.84425765,472.98923,330.8396,0.7174707,425.8585,353.15805,0.8619598
1666,439.77704,362.605,0.83051604,461.08575,375.10336,0.8384731,471.9905,329.50824,0.71681887,426.12903,352.9142,0.8607873
1667,439.67346,362.07092,0.8268733,461.49237,375.13617,0.8425994,472.69788,330.9419,0.7269663,426.34146,352.83685,0.85809076
1668,439.72055,362.475,0.8268862,461.62265,375.09036,0.8433521,472.33273,329.3111,0.7161954,425.97577,353.1388,0.87287396
1669,439.2868,362.13766,0.8083346,461.06302,375.8405,0.82931066,472.5339,331.2208,0.70564145,425.9588,352.68143,0.8401057
1670,438.82483,362.0931,0.80033875,461.05902,375.70126,0.81851745,472.42096,331.85382,0.70754683,425.91434,352.4426,0.83074665
1671,439.06607,361.74628,0.8344481,460.9678,376.07718,0.83288944,473.77686,329.32504,0.65904623,426.2468,351.6508,0.83655834
1672,438.77432,363.20184,0.8572383,459.67264,376.59854,0.82139057,474.3723,328.7686,0.63268757,425.52637,351.99338,0.84008867
1673,439.40088,363.27893,0.86025167,459.88147,376.9855,0.8118192,474.2336,328.9025,0.6100845,426.00467,351.76044,0.8412193
1674,439.08533,363.4779,0.8746395,459.6605,377.22763,0.79770243,475.43015,328.7052,0.57411134,425.77975,351.84607,0.84562695
1675,439.2732,363.0341,0.8567263,459.7142,377.3516,0.7790227,474.85306,328.33493,0.58747584,425.75558,351.6939,0.8138453
1676,439.1833,362.9929,0.8579751,458.56833,377.82104,0.7700111,475.55948,328.8166,0.5426546,425.98972,351.20337,0.81312305
1677,439.2267,362.95047,0.8575263,459.3742,377.4872,0.78724253,475.15512,328.14307,0.56502354,425.878,351.90057,0.8187444
1678,439.38092,363.0549,0.828132,459.12668,377.8538,0.78320646,474.63843,328.76245,0.57094073,426.3254,351.65274,0.78062433
1679,438.63245,363.54306,0.86258245,459.43112,377.41586,0.8032316,473.99487,328.29974,0.59481984,425.1684,352.60193,0.82065094
1680,438.88205,362.84357,0.8704416,458.99054,377.42102,0.7913567,474.20517,328.53424,0.5543046,425.00742,352.08978,0.80717736
1681,438.96872,363.082,0.85464436,459.37003,376.9106,0.8158316,473.5742,328.68137,0.61577916,424.79895,353.6286,0.8160522
1682,438.5666,363.2569,0.85674274,458.4294,377.10046,0.7921581,474.5713,328.8742,0.54374,424.74445,353.3499,0.81232864
1683,438.3746,363.19836,0.83630186,458.07333,376.6728,0.77867794,474.45578,329.42252,0.54116714,424.5716,354.00845,0.78397477
1684,438.66507,363.3294,0.8466289,457.72662,376.50928,0.7819091,473.36377,332.10294,0.54289615,424.3522,354.1034,0.79631054
1685,438.92047,363.57962,0.8163234,458.3365,375.88702,0.78002644,473.12338,331.76028,0.55776227,424.83612,354.22852,0.76099014
1686,438.55457,363.83478,0.8113373,457.70322,376.21613,0.78153086,474.0231,329.93365,0.5151003,424.5436,353.8451,0.755781
1687,437.77005,364.48895,0.83367056,458.09814,375.5492,0.8178915,474.01578,329.0024,0.5804278,423.80927,354.2376,0.7983399
1688,437.36365,364.94485,0.8262308,457.93674,375.38245,0.79802567,473.83078,329.32803,0.55921805,423.50992,354.27536,0.79662853
1689,437.4304,365.20786,0.8268416,458.03494,375.6043,0.8022734,474.58243,329.96216,0.54315245,423.92404,354.34918,0.77523595
1690,437.46436,365.13416,0.81605077,458.32532,375.32285,0.8297249,473.15823,331.68353,0.59362125,423.69382,354.42203,0.79891074
1691,438.75735,363.89743,0.81437737,458.58658,374.9098,0.83287567,472.86935,330.91345,0.6242825,423.90967,353.84387,0.7925844
1692,438.68683,363.82227,0.8330804,458.57336,375.29474,0.83256996,472.92944,330.9752,0.62912804,423.3434,353.6842,0.79761165
1693,438.11093,363.92313,0.8388392,458.91705,374.9667,0.83550376,472.9433,330.62387,0.6184074,423.40506,352.95953,0.81953436
1694,438.0756,363.5706,0.8291675,458.97906,374.82172,0.8557925,473.01608,329.6183,0.63228565,423.05243,353.31558,0.83451873
1695,438.12277,362.63907,0.8421108,458.92072,374.44553,0.84726036,472.93314,329.60394,0.5993169,422.67163,352.50046,0.8398242
1696,439.05615,361.7695,0.8343995,459.15756,373.67273,0.8537507,472.56573,328.55594,0.61612195,422.75912,352.06702,0.8409258
1697,439.91922,360.58966,0.84851944,459.52997,372.6807,0.8443646,473.9814,326.0709,0.6336054,423.1668,351.84225,0.8713683
1698,439.88834,359.4298,0.8488417,459.63397,372.285,0.84586954,473.26956,326.0919,0.6299817,423.28058,351.24673,0.8531248
1699,439.72147,359.359,0.84682345,459.73813,371.40295,0.8388853,472.9599,326.26526,0.6302607,423.3863,351.33383,0.8483051
1700,439.38577,359.52698,0.8420001,459.69824,370.72104,0.82997745,472.81445,325.40308,0.64753914,423.20538,350.94916,0.8364648
1701,438.5536,358.87958,0.8046722,460.4601,370.03497,0.816846,471.8031,325.8749,0.6712014,423.14487,349.9964,0.81784505
1702,438.32864,358.93076,0.76874006,461.18204,370.05804,0.8093582,470.6841,325.75168,0.691562,423.5889,350.37756,0.79781556
1703,438.62076,358.51105,0.7748549,462.0883,369.7797,0.8093051,470.37103,325.22736,0.704212,424.3443,350.014,0.8138386
1704,438.2574,358.6799,0.75607115,462.5306,368.48026,0.8161753,469.63293,324.28888,0.7392079,424.11282,350.78278,0.81548125
1705,436.64886,356.64743,0.75072145,462.67694,368.3822,0.84437096,469.2851,323.6418,0.7317077,424.06717,351.48233,0.79426414
1706,437.1509,358.8227,0.75128645,463.3257,367.42743,0.86472404,468.2972,322.5741,0.77839965,424.38303,351.23306,0.8097481
1707,435.99963,358.10165,0.76016974,463.10507,367.45264,0.8574932,467.70334,322.44193,0.7969467,424.79074,351.61304,0.7871306
1708,436.3975,357.8601,0.7633351,463.71545,366.99243,0.8669202,468.08826,321.90527,0.80540407,424.46036,351.52515,0.79379135
1709,436.56592,357.24722,0.765683,464.06628,366.145,0.8748336,468.4883,321.28915,0.79099053,424.8716,351.4821,0.7903761
1710,436.53882,357.53403,0.7504476,464.23523,366.13416,0.8760876,467.95233,321.46243,0.7942851,425.8632,352.1663,0.7744635
1711,436.80463,357.23935,0.7805037,464.0204,365.93658,0.86792904,468.40845,321.54193,0.8024453,425.68576,351.39783,0.77348536
1712,436.7944,357.18677,0.77164686,464.07788,365.74765,0.8589287,467.94257,321.23694,0.80276364,425.88092,351.4477,0.76860017
1713,436.93124,357.37613,0.749594,464.53015,365.7157,0.8679582,468.2439,320.98383,0.7937091,426.63773,351.8364,0.7449763
1714,437.21237,357.38712,0.73715454,465.25583,365.361,0.87561715,468.3879,320.5883,0.795566,426.55353,352.04947,0.75772923
1715,436.98343,357.59998,0.71039814,465.74872,364.54907,0.87943876,468.64664,320.41278,0.79919624,427.12286,351.65784,0.72274274
1716,437.63486,356.45743,0.7323934,465.89154,364.54184,0.8687808,468.30582,320.24963,0.8037064,427.91547,351.04688,0.74752265
1717,436.98456,357.65152,0.7252994,465.51743,364.62048,0.8732057,469.362,320.22437,0.7867733,426.8647,351.2133,0.72906995
1718,437.44183,356.59268,0.72512525,465.85956,364.3475,0.87208444,468.96124,320.08173,0.80673575,427.44565,350.41006,0.7293396
1719,437.59894,356.06683,0.7204635,465.54178,363.82227,0.87430763,469.91382,319.76425,0.780373,427.6679,349.72614,0.7143567
1720,437.75815,356.21497,0.7390686,465.79254,363.472,0.8721296,469.10675,319.6346,0.80403113,427.2783,350.0621,0.7433015
1721,436.8094,356.5304,0.7321072,465.00214,363.83484,0.860394,469.15335,319.84607,0.7961744,426.39236,350.33783,0.7165413
1722,437.13354,356.56888,0.7485512,464.9302,363.98822,0.8667376,469.4723,319.51343,0.79257226,426.62766,350.31674,0.73523736
1723,437.12186,355.8853,0.7275521,465.23984,363.52444,0.8786658,469.91553,319.47357,0.7793162,427.28073,349.35623,0.7146321
1724,437.3775,355.87726,0.75356454,465.35498,363.93686,0.8914104,471.09756,322.30258,0.7637699,426.52695,349.21027,0.74511135
1725,436.8759,355.86075,0.74570006,465.1808,363.7722,0.88297975,470.7034,322.13397,0.77738816,426.7588,349.3746,0.73200285
1726,436.76093,356.18848,0.7638259,464.30362,364.22086,0.8882536,471.3399,322.10703,0.7488376,426.34866,349.43356,0.72660464
1727,436.81824,356.1066,0.76398325,463.84808,364.411,0.8892962,472.1726,321.6473,0.7259006,426.22763,348.87796,0.71429825
1728,437.01852,356.26736,0.7714322,464.5736,364.57666,0.89255124,472.05252,321.44156,0.73069596,425.9575,349.4021,0.735994
1729,436.6802,356.13763,0.75707144,463.96967,364.5592,0.88232416,471.9683,321.60767,0.73643315,426.59888,348.9591,0.71444136
1730,436.79965,355.78183,0.772087,463.7769,364.42236,0.88299584,471.7432,320.9929,0.7410396,426.03674,349.32986,0.7282067
1731,436.6041,356.02008,0.7538823,464.14062,363.92035,0.8781452,470.93976,321.361,0.7698998,426.30603,349.33786,0.7200905
1732,436.54587,356.31668,0.7850798,464.0679,364.6371,0.87965614,471.3942,321.0466,0.76463246,426.10617,349.84076,0.73557806
1733,436.8575,355.80075,0.74364924,464.573,364.76907,0.8917908,471.33014,320.6226,0.7628192,427.2661,349.2203,0.69328505
1734,436.67957,355.97128,0.76466376,464.3321,364.5084,0.88340265,470.91696,320.7379,0.7735566,426.97424,349.7697,0.72232723
1735,436.76392,356.32983,0.72844934,464.9396,364.96796,0.8811932,470.99905,321.0495,0.7784161,427.49582,350.31964,0.68984485
1736,436.62262,356.3725,0.73805,464.55658,365.24875,0.86954606,471.29715,320.88364,0.76050925,427.99893,350.09515,0.69923097
1737,436.55646,356.00827,0.73409355,464.12698,365.14966,0.8694254,472.43488,319.8363,0.7327858,428.2288,349.25287,0.68350893
1738,436.95648,356.2653,0.71310824,464.50537,365.52365,0.8370579,472.4099,320.0793,0.729357,428.3735,349.55637,0.66090125
1739,436.72354,356.2535,0.6915714,464.18927,365.40775,0.8640393,472.47305,319.95148,0.73011523,428.7023,349.18643,0.64231217
1740,437.17953,355.493,0.7047674,464.54263,364.51743,0.86666733,471.82904,320.47745,0.74703175,429.05063,348.2689,0.6588775
1741,437.52725,355.80316,0.72429603,465.2324,364.9323,0.8616986,471.5018,318.73932,0.7577403,429.05496,348.53717,0.69370174
1742,437.30908,356.29868,0.72628444,464.76562,364.87616,0.8416977,470.89005,319.45016,0.76239395,428.34863,349.6069,0.6898599
1743,437.61832,355.85025,0.7318484,464.36377,363.91843,0.8373683,470.63068,318.25327,0.77913666,428.67474,348.8837,0.694695
1744,437.54245,356.0773,0.73327804,464.41837,364.0534,0.8388187,470.52847,318.69513,0.781651,428.47205,349.31418,0.70330536
1745,437.7023,355.12262,0.71945107,465.17285,363.4544,0.8414724,470.58185,318.02475,0.76956004,429.46387,348.1199,0.6935262
1746,437.79056,355.62912,0.7261347,464.48267,363.1566,0.83947307,470.13043,317.79202,0.77535844,428.61905,348.9061,0.69613093
1747,437.99213,355.76413,0.7209843,464.59122,363.62552,0.8308414,470.65967,317.5243,0.7636523,428.76114,349.21036,0.7043767
1748,438.5239,355.8865,0.73785746,463.95526,363.2474,0.841806,470.71524,317.42883,0.7712173,428.52643,349.17123,0.71531165
1749,438.59744,355.4166,0.73179734,464.0861,362.98743,0.86092854,471.09222,317.1483,0.7634132,428.74094,348.36035,0.7115664
1750,438.36453,355.41092,0.7355146,463.8799,362.93283,0.8433597,470.62805,317.01355,0.768387,428.77097,348.48804,0.70608807
1751,438.6952,355.31537,0.73364335,463.95935,362.79187,0.8529819,471.2981,316.98123,0.7610748,428.75745,347.78122,0.7153787
1752,435.8005,354.73914,0.7310522,464.01688,362.38406,0.85019845,471.54935,316.3325,0.7642863,429.53638,346.63754,0.6978943
1753,435.60776,355.4852,0.72989476,463.83057,362.385,0.8328151,471.145,316.6398,0.76801354,428.524,347.7105,0.70308065
1754,438.76794,355.0961,0.738182,463.26834,362.10074,0.8395344,471.22702,315.98148,0.76730126,428.6845,347.77908,0.705464
1755,435.63614,354.52026,0.7476139,463.65338,361.9101,0.8316048,470.62357,316.24307,0.7730224,428.80466,347.22186,0.7408297
1756,436.07678,354.63364,0.7217959,463.88058,361.5883,0.82490945,470.7618,316.27167,0.77902925,428.50748,347.33713,0.72317725
1757,438.8679,354.35928,0.7328242,463.2534,361.3861,0.81871194,470.7208,316.34204,0.7717522,428.27972,347.03305,0.7205934
1758,436.123,354.9916,0.73443955,462.82224,361.1092,0.81695694,471.04855,316.28723,0.7680096,427.84985,347.26822,0.7206744
1759,436.14883,354.3407,0.7403233,463.5859,361.08176,0.82029843,470.89536,315.95056,0.7699181,427.74075,346.65018,0.74971926
1760,435.94952,354.17355,0.75364405,465.23465,362.54443,0.80868846,469.93558,315.9261,0.7764459,427.6603,346.9817,0.76315176
1761,436.05368,354.1558,0.73904794,463.52853,360.4134,0.8032835,470.38446,315.53183,0.7766495,427.00037,346.825,0.7526036
1762,436.0671,354.3038,0.7543476,464.93503,362.5072,0.8063888,470.34567,315.41724,0.7684596,427.21674,347.06427,0.76014006
1763,436.49933,353.9367,0.7538897,464.99515,361.74896,0.8131618,469.8502,315.08987,0.76305896,427.48758,346.878,0.7556279
1764,436.18155,353.65134,0.7756833,465.0136,361.90308,0.8084781,470.01187,315.06607,0.75940245,426.6337,346.87897,0.77896494
1765,436.02258,354.11923,0.78812873,464.44934,362.04932,0.789898,469.75998,315.04376,0.75560254,426.3698,347.4815,0.7869201
1766,436.33325,353.41455,0.8104221,464.60297,362.071,0.79668224,470.15137,315.18314,0.7534428,426.78293,347.0542,0.81985843
1767,436.53012,353.4239,0.77575934,464.98065,361.7708,0.8162162,470.2663,314.8267,0.7507345,426.9136,346.52182,0.7748732
1768,436.40747,353.23203,0.78457606,464.8202,361.94,0.8206148,470.1825,314.82565,0.75072587,427.188,346.49506,0.79076076
1769,436.80533,353.0288,0.7966867,465.18356,361.95258,0.82152694,470.044,314.751,0.7467422,426.758,346.60562,0.79967046
1770,436.79886,353.3767,0.8050748,464.73233,361.5843,0.8235251,469.88333,314.8557,0.73561877,426.24878,347.3072,0.7981342
1771,436.77463,353.11578,0.8006676,464.89285,362.07748,0.81678134,469.88736,314.8174,0.7367341,426.02484,347.32816,0.8078116
1772,436.65216,352.76205,0.8107333,464.5296,361.84872,0.8133058,469.71255,314.4955,0.7295458,426.31277,346.60468,0.8013019
1773,436.4794,352.52728,0.80296797,464.361,361.72476,0.83212817,469.5973,314.39316,0.7238605,426.7235,346.5524,0.7901421
1774,436.50974,353.06268,0.806494,464.6038,362.06473,0.8196763,471.07977,313.99283,0.7188875,426.0289,347.27307,0.7921631
1775,436.44907,352.86728,0.8291593,463.69376,361.93396,0.7999667,469.79257,314.62985,0.7192678,425.1541,347.67462,0.8112225
1776,436.46988,352.41815,0.80655783,464.60693,362.1012,0.80984837,471.0997,313.88156,0.71854943,425.91913,346.97284,0.80901664
1777,436.52518,352.77005,0.81072444,464.28146,362.3192,0.78315747,470.0934,314.483,0.7149917,425.2212,347.4645,0.81648386
1778,436.33212,352.36993,0.808519,464.32,362.4705,0.786282,470.32852,314.6043,0.7143233,426.06674,346.5949,0.81232506
1779,436.5671,352.60327,0.7974937,464.42163,362.20752,0.79658955,470.2556,314.5696,0.7103464,425.94315,347.06155,0.8086784
1780,436.6632,352.33954,0.80703074,464.45056,362.28253,0.78607684,470.50873,314.47583,0.7036679,425.9716,346.86688,0.8213182
1781,436.7354,352.41394,0.8005345,462.5549,360.66638,0.79151005,471.05835,314.55273,0.69786876,425.77582,346.5807,0.80955404
1782,436.3512,352.20892,0.8094242,462.80017,361.64786,0.78475755,470.9813,314.69785,0.695873,425.17053,346.62378,0.8099984
1783,436.5576,352.45163,0.80214304,462.13168,360.825,0.78483695,471.5524,314.7654,0.68545556,425.00006,346.51596,0.80259967
1784,436.91315,351.97168,0.81099695,464.49734,362.3818,0.778236,471.513,314.44543,0.6940352,425.7359,345.88486,0.81596804
1785,436.71646,352.0649,0.80270493,464.0382,362.0406,0.78680915,471.3178,314.29807,0.6966702,425.12378,346.2702,0.80570674
1786,436.43414,353.10785,0.83395326,461.7516,362.4378,0.7887828,471.5791,314.44077,0.68495685,423.49905,346.82156,0.8293105
1787,436.95895,352.6225,0.82551605,462.31818,361.27896,0.75307107,472.32605,314.30316,0.6827022,424.45587,346.4615,0.8012798
1788,437.03696,352.5633,0.82593644,462.34332,361.42398,0.7739084,473.1716,313.9895,0.6717605,424.56448,346.06824,0.7876966
1789,437.1878,352.4602,0.83790505,462.17825,361.27383,0.7625908,473.07513,313.89758,0.67888504,424.22156,345.31985,0.79838955
1790,436.75598,352.5669,0.81840676,462.55945,362.45898,0.76430297,472.98334,314.12936,0.6690272,424.08237,345.25082,0.796335
1791,436.82108,352.82977,0.82448345,461.90024,362.71158,0.77077943,473.41864,314.127,0.65627044,423.6164,345.62207,0.81759673
1792,437.05588,352.86337,0.8149518,461.90118,362.79166,0.76416487,473.679,313.6921,0.65923136,423.30054,345.45203,0.8225574
1793,436.65933,353.10947,0.80920386,461.55557,362.68823,0.7688599,473.56528,314.19278,0.6518793,423.16788,345.08554,0.8258472
1794,437.05356,352.7933,0.8088184,462.49854,361.6668,0.76055115,473.7337,313.74142,0.6474889,424.37857,344.69748,0.79192454
1795,436.72656,352.73007,0.80822575,462.09814,362.08072,0.73454225,473.567,314.14493,0.64941806,423.4409,344.93243,0.81531173
1796,436.74298,352.7272,0.80273974,462.13925,361.99805,0.7411594,473.5377,314.115,0.65085715,423.43658,344.81607,0.8148527
1797,437.15042,352.67093,0.794466,462.5463,361.04523,0.7232294,474.12372,314.02274,0.62133366,422.8818,344.16144,0.78926474
1798,436.96082,353.19507,0.80102015,462.56396,361.4494,0.72666615,473.65646,314.6408,0.638586,423.61893,344.8679,0.80659884
1799,437.26865,352.51016,0.7904262,462.9307,360.66806,0.7374456,474.40967,313.72534,0.62453884,422.7578,344.12326,0.7839707
1800,436.8767,353.12195,0.7881982,461.6982,362.64316,0.7043957,474.44086,314.36853,0.61738694,423.55237,344.69214,0.80090564
1801,436.9226,352.90732,0.7823659,462.6575,360.6352,0.70481384,474.9139,314.27353,0.6086258,422.44986,344.31088,0.80174834
1802,436.85327,352.91504,0.80765396,462.85498,361.0069,0.7345471,474.0565,313.8974,0.63273674,423.9132,344.83453,0.8007557
1803,436.88742,352.90286,0.7722845,464.0791,361.59988,0.7184186,474.4123,314.0634,0.62157583,423.03244,344.03424,0.784763
1804,437.00192,352.57056,0.76914555,464.50186,361.45236,0.7382938,473.82315,312.17258,0.6412759,423.3746,344.057,0.7694938
1805,436.97186,352.82535,0.77286786,464.27444,361.7456,0.706507,474.22156,313.9822,0.63824475,423.57062,343.7216,0.77643293
1806,437.5543,352.28497,0.77126426,464.71533,361.1669,0.7328605,474.57578,313.73785,0.6186788,423.74783,343.43857,0.7606732
1807,436.62885,352.5288,0.8025565,463.9144,361.45224,0.73274195,473.6809,312.29663,0.6379047,422.91763,344.08914,0.80015945
1808,437.08365,352.3526,0.7660924,464.7765,360.9399,0.7510662,474.02777,312.19574,0.63057786,423.84686,343.40884,0.75863886
1809,436.444,352.45306,0.77795535,464.05762,361.5658,0.75403535,473.56534,312.23547,0.6433728,423.33334,343.83353,0.76853436
1810,436.57355,352.43542,0.76804984,464.17398,360.8332,0.76431054,473.50516,312.10995,0.64585733,423.52557,343.8509,0.7677833
1811,436.7731,352.25232,0.78695697,464.5319,361.06534,0.7793717,473.5346,311.781,0.65168697,423.62344,343.5815,0.7725186
1812,436.57803,352.2879,0.7779318,464.06882,360.97586,0.76998556,473.4188,311.95114,0.6500826,423.5416,343.47308,0.7795885
1813,436.4755,352.2909,0.78271306,463.77435,360.96136,0.7777745,473.29004,311.6225,0.64674234,423.52664,343.18576,0.7848252
1814,436.5881,352.02994,0.80158484,463.922,361.05878,0.7601406,473.13406,311.38922,0.6428441,423.49762,343.11893,0.80786175
1815,436.465,352.0592,0.80041295,463.37033,360.94733,0.77234113,473.17032,311.28818,0.64599013,423.01926,343.38748,0.81847596
1816,436.28036,352.12466,0.7753822,463.1426,360.54327,0.7801628,473.01273,311.43073,0.6421972,423.10016,343.17383,0.7959196
1817,436.32248,351.90564,0.78468,463.73862,360.7622,0.7798289,472.8324,311.14697,0.6357489,423.23413,343.03052,0.792348
1818,436.26144,352.03732,0.7699092,463.03165,360.80206,0.7667624,472.8632,311.37854,0.62678367,423.36554,342.74802,0.80477256
1819,436.0114,352.06274,0.760084,462.8678,360.80148,0.7734272,472.69028,311.19354,0.62609154,423.24777,342.7858,0.7952197
1820,436.74896,352.59348,0.7589147,463.47028,360.80112,0.7580845,473.55865,311.4064,0.61972564,423.7473,342.72083,0.7718553
1821,436.51166,351.79587,0.75448835,463.86212,360.55173,0.77961713,473.4414,310.75507,0.62938994,423.75513,342.39807,0.7686395
1822,436.1175,352.04913,0.7685386,463.2528,360.5986,0.77032596,472.71927,310.7353,0.6260139,423.29767,342.68005,0.7841497
1823,436.56525,350.27707,0.7025797,464.41528,359.6455,0.7602727,473.2022,310.49594,0.64614433,424.5365,341.75922,0.7018963
1824,435.84534,352.4262,0.759156,463.00467,360.44458,0.7502078,472.778,310.53665,0.63844216,423.00107,342.7316,0.7929448
1825,435.74283,352.68503,0.71729165,463.07114,360.1299,0.7308498,472.5325,310.7645,0.6331921,422.65552,342.87735,0.76763576
1826,436.3236,352.37512,0.7238899,463.60046,359.99777,0.78222996,472.3936,310.52927,0.6372757,423.4158,342.64484,0.7645767
1827,436.52463,352.16324,0.7197298,463.72794,359.9354,0.78635514,473.00525,310.28476,0.6415919,423.739,342.39975,0.7613318
1828,436.31644,352.4183,0.72106445,463.2107,359.97742,0.76077646,473.00958,310.35287,0.6428903,423.82266,342.18842,0.7660942
1829,435.82303,352.4887,0.71858895,462.9551,359.7039,0.7592854,473.22635,310.49545,0.6458988,423.23306,342.5557,0.78259856
1830,436.16772,352.00568,0.70026857,463.53723,359.1938,0.7777769,473.0443,310.584,0.65037423,423.36548,341.97256,0.76706445
1831,435.76544,352.27582,0.7342169,463.07806,359.77673,0.75723207,473.05133,310.3329,0.6604832,422.9873,342.30353,0.7981386
1832,436.19434,352.2981,0.6942263,463.2023,359.16113,0.7664378,472.87912,310.27063,0.6356293,423.54498,342.00357,0.743468
1833,436.04453,350.29477,0.7022037,463.29968,359.07605,0.774881,473.01227,310.07492,0.6537046,423.6697,341.92648,0.7686718
1834,436.25378,350.21902,0.706613,463.35657,359.252,0.76899827,473.00775,310.1858,0.64448386,423.55933,341.76337,0.76881987
1835,436.44214,352.19598,0.70729333,463.144,359.42038,0.7652811,472.87015,310.1987,0.6387643,423.63528,341.74286,0.77066946
1836,435.96463,352.62384,0.69372255,462.65237,359.27267,0.73238474,472.7924,310.09125,0.6403856,423.03198,342.1019,0.76805985
1837,436.1069,350.18304,0.6873708,463.14847,358.85226,0.7615843,472.6122,309.98315,0.6433906,423.44818,341.6509,0.7672574
1838,435.83682,352.20642,0.70742065,462.96802,359.42526,0.74682534,472.78778,309.94513,0.6470402,422.94742,341.83432,0.7838849
1839,435.61694,349.99576,0.6970947,462.8106,358.79904,0.75532573,472.34607,310.06454,0.6393676,423.10477,341.57123,0.7750513
1840,435.43106,351.8979,0.7035317,460.66623,361.0862,0.7466056,472.32748,310.03674,0.65036297,422.39114,341.76822,0.79839605
1841,436.3477,352.52234,0.6828746,463.05997,358.95358,0.73260796,472.88702,309.65067,0.64599484,423.7183,341.2179,0.73587984
1842,436.9447,348.91595,0.6597427,463.4912,357.97562,0.7400091,472.6668,309.80966,0.65120655,424.33475,341.21008,0.6922729
1843,437.04895,349.50034,0.68345815,463.51123,358.44254,0.7626182,472.78754,309.548,0.66393834,424.13806,341.16205,0.7178313
1844,436.34357,352.37723,0.690057,463.18335,358.87146,0.74926496,472.98303,309.2031,0.6556173,423.3565,341.5863,0.73670816
