scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
1695,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1696,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1697,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1698,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1699,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1700,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1701,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1702,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1703,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1704,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1705,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1706,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1707,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1708,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1709,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1710,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1711,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1712,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1713,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1714,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1715,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1716,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1717,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1718,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1719,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1720,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1721,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1722,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1723,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1724,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1725,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1726,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1727,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1728,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1729,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1730,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1731,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1732,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1733,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1734,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1735,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1736,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1737,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1738,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1739,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1740,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1741,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1742,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1743,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1744,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1745,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1746,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1747,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1748,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1749,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1750,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1751,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1752,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1753,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1754,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1755,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1756,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1757,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1758,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1759,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1760,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1761,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1762,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1763,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1764,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1765,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1766,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1767,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1768,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1769,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1770,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1771,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1772,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1773,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1774,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1775,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1776,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1777,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1778,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1779,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1780,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1781,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1782,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1783,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1784,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1785,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1786,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1787,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1788,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1789,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1790,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1791,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1792,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1793,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1794,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1795,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1796,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1797,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1798,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1799,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1800,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1801,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1802,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1803,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1804,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1805,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1806,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1807,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1808,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1809,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1810,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1811,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1812,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1813,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1814,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1815,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1816,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1817,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1818,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1819,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1820,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1821,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1822,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1823,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1824,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1825,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1826,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1827,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1828,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1829,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1830,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1831,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1832,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1833,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1834,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1835,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1836,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1837,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1838,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1839,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1840,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1841,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1842,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1843,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1844,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1845,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1846,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1847,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1848,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1849,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1850,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1851,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1852,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1853,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1854,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1855,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1856,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1857,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1858,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1859,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1860,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1861,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1862,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1863,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1864,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1865,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1866,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1867,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1868,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1869,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1870,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1871,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1872,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1873,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1874,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1875,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1876,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1877,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1878,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1879,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1880,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1881,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1882,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1883,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1884,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1885,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1886,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1887,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1888,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1889,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1890,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
1891,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1892,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1893,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1894,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1895,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1896,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
1897,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
