scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
395,662.5902,127.8698,0.25511727,643.49365,140.23418,0.2439185,659.3451,196.77174,0.8142404,677.48175,127.40475,0.39024448
396,666.8016,153.11389,0.16099545,636.9564,139.86514,0.18002395,659.27075,197.91702,0.84824044,683.3517,125.34073,0.25952166
397,667.4341,153.85657,0.16165428,659.42816,155.14223,0.098857015,659.9401,197.84026,0.872279,683.8241,125.596146,0.20011336
398,667.5432,153.97116,0.22744931,644.33514,140.20488,0.16267768,658.5881,199.6058,0.8616378,684.1437,127.87019,0.3349329
399,668.6328,134.3443,0.24025068,644.522,139.75803,0.14409623,658.78827,199.38124,0.90149367,683.67944,132.56306,0.42514965
400,669.80536,135.96745,0.35310546,644.96234,140.09123,0.23379497,657.9628,199.60603,0.8705128,684.70825,134.28673,0.51593065
401,670.15405,136.09195,0.37805605,651.4512,140.45314,0.2549501,658.50525,199.40955,0.8626344,685.7066,134.84743,0.52198625
402,673.9711,135.11537,0.37197146,653.6343,141.34775,0.30669475,658.3974,199.38953,0.8527408,686.0964,136.63995,0.4898895
403,674.0825,136.7888,0.38455185,653.2717,143.04155,0.37555015,658.21454,199.80986,0.8443821,685.34863,141.58138,0.4752443
404,676.3282,147.16286,0.32782954,659.0717,148.9758,0.34363642,657.3136,196.80388,0.88499904,688.5435,141.69786,0.41998923
405,677.76904,142.51724,0.6667077,658.16736,147.28824,0.5268626,656.8493,194.54929,0.9117523,689.521,142.13274,0.7286661
406,677.84375,140.67822,0.7401111,658.5368,146.5851,0.54764724,657.4791,193.2231,0.92292976,690.42255,140.89597,0.80575776
407,676.7761,142.78943,0.39059696,659.21643,148.23828,0.29767293,656.2777,194.31093,0.92488605,690.3084,143.7416,0.54168063
408,677.2405,143.48656,0.31790915,652.179,147.85205,0.25429177,657.4459,194.91289,0.9363645,690.63495,144.79276,0.50865626
409,677.1164,143.3326,0.30962753,651.8101,147.7256,0.26383156,658.47107,194.13902,0.94353426,690.9928,145.51724,0.49079677
410,677.42487,146.83223,0.5194314,653.2429,147.0897,0.40961295,659.1701,194.101,0.94302297,690.76697,146.82224,0.62817454
411,677.564,146.78342,0.5122448,653.15826,146.96896,0.3645996,658.83044,193.22064,0.9258469,691.8336,147.82378,0.59998465
412,679.6573,147.51878,0.52985626,659.1997,148.24814,0.30070397,658.37146,193.9159,0.93036133,692.46735,149.87198,0.59917855
413,681.6889,147.54713,0.82232964,660.01434,149.03542,0.3905192,656.314,194.92503,0.93226516,694.945,150.04088,0.83225435
414,682.06757,146.38321,0.81066614,659.9146,149.22366,0.44784617,658.1271,196.60078,0.9342743,695.3947,148.59619,0.8259195
415,682.9265,145.632,0.824882,661.1862,148.7702,0.5379789,659.76166,198.06963,0.8705732,696.6936,147.83827,0.78612876
416,682.51526,146.22778,0.7722778,664.3313,149.29045,0.593393,663.6971,201.0548,0.77042544,696.2632,148.44542,0.69314784
417,682.64606,149.30147,0.67133486,664.5986,150.03256,0.51512146,664.5009,201.93765,0.761692,695.2587,152.5346,0.582527
418,683.30035,150.64186,0.62969565,665.4491,149.68086,0.42313313,664.2766,203.42522,0.8288594,694.99036,154.03778,0.5230872
419,685.32733,151.0723,0.7251009,666.3596,150.91362,0.5801436,663.6039,204.60335,0.8420689,701.94257,156.59634,0.6694718
420,684.61865,153.40337,0.60646653,665.9044,150.35109,0.4497866,665.0189,205.03978,0.81905437,701.67395,159.73389,0.68165886
421,682.8595,156.88647,0.44942746,655.0754,161.58763,0.26574674,664.2326,205.71265,0.83191705,700.7149,161.04883,0.5727103
422,683.099,157.71425,0.4217114,655.06256,161.49605,0.21917412,661.5982,206.16348,0.8092977,700.5725,162.15025,0.5282191
423,683.25244,161.77037,0.33241907,654.848,154.14966,0.22234228,662.2826,207.55164,0.80868906,700.7654,162.21152,0.43563786
424,684.5681,160.92368,0.45478216,667.52014,152.28366,0.3326185,663.7216,207.8267,0.87606215,699.8,164.89761,0.58128095
425,687.853,160.54948,0.6218872,672.5638,158.90318,0.58429724,664.5251,208.91469,0.8985397,701.44855,163.04312,0.60571975
426,687.64795,161.5556,0.65813524,668.2417,159.69301,0.6332094,665.00854,210.5499,0.9200858,702.23694,164.56982,0.6091811
427,688.38245,162.28815,0.6448825,668.1709,158.67119,0.6658951,665.16614,212.18852,0.92123663,705.102,164.82661,0.604397
428,690.8785,161.29703,0.761607,671.874,157.24814,0.7428558,665.0641,212.0533,0.9245627,706.6573,165.20442,0.7534799
429,693.4143,160.75912,0.78829145,672.85895,158.77408,0.78298753,664.317,211.8012,0.91179264,706.6501,167.53537,0.82569236
430,692.9522,160.37337,0.7873977,671.25323,159.18959,0.7687195,662.4501,212.55481,0.875335,705.67017,169.29948,0.81934243
431,692.3034,160.61247,0.78073883,668.57086,159.18266,0.7646954,664.1073,213.83743,0.8433487,704.25275,169.69511,0.8051839
432,694.4128,160.83022,0.8135097,672.42114,159.54738,0.7480735,663.591,214.38756,0.8536726,706.1199,168.30377,0.7831395
433,696.6364,161.84143,0.7957693,674.5094,161.74738,0.68394715,666.28766,213.02094,0.8630648,708.31555,170.95657,0.8035356
434,697.4923,164.8843,0.84138143,675.2227,161.85107,0.6958963,666.03,214.20285,0.8440052,709.7795,174.47536,0.9025918
435,698.79266,164.58002,0.8447751,674.84625,161.39261,0.7636981,665.99963,214.19221,0.81681323,711.1699,174.65874,0.9399292
436,697.7008,165.56207,0.808581,674.48114,162.71773,0.8245767,666.19806,214.31989,0.8292524,711.06683,176.2921,0.91110516
437,697.80096,166.54787,0.79934907,674.56555,163.87057,0.8573454,666.53265,214.07794,0.7976797,710.728,177.85323,0.8744471
438,696.6469,167.22643,0.7703422,673.7475,164.36082,0.85876244,665.7457,214.11281,0.7582971,709.94116,176.12321,0.89165014
439,696.2289,166.3592,0.7822946,672.62115,164.14742,0.8522745,665.5856,214.26598,0.76854354,709.4464,176.834,0.9540091
440,698.7434,166.90617,0.84037167,673.49066,163.45103,0.81814253,664.3962,213.91338,0.7540339,711.40985,179.48831,1.0
441,699.2422,168.06999,0.86764985,675.27936,162.63647,0.7700878,663.9,213.04637,0.72675616,712.6438,181.18683,1.0
442,699.846,169.43362,0.8064691,675.29315,163.4952,0.7501671,664.3788,212.99252,0.75731295,713.51605,183.6819,0.9658247
443,701.77716,172.2285,0.81894237,676.01294,167.12474,0.7249904,663.7087,212.89429,0.79959637,713.5058,184.85953,0.9351881
444,700.896,172.47084,0.77458197,676.8008,167.40213,0.7347201,663.2484,214.06917,0.80067766,713.14294,186.05972,0.86771375
445,703.40216,176.66309,0.75738347,677.2087,167.65317,0.76508266,663.8436,214.13777,0.8050028,714.298,187.82233,0.8313123
446,702.6209,178.69812,0.72663856,676.136,167.68265,0.7831726,663.4489,214.09645,0.8213326,713.15076,186.40926,0.78033394
447,703.5728,180.64531,0.7903472,678.2728,170.16316,0.822774,663.926,213.31604,0.84504294,712.7589,186.81299,0.78504914
448,705.05475,183.13307,0.83094716,679.61566,172.14621,0.7971143,664.04004,214.26292,0.85369146,712.76996,185.44872,0.74117815
449,704.13245,184.62064,0.8347628,679.83716,171.94179,0.758738,663.413,214.38596,0.8413931,714.25415,187.86053,0.72602814
450,704.3962,185.50067,0.8563783,679.4937,172.0487,0.7435429,663.65076,215.2156,0.8539405,715.52216,189.26297,0.7109409
451,704.7486,185.5934,0.8668129,679.1941,171.81375,0.7198372,663.3917,215.48311,0.8012113,715.8869,189.57959,0.72863007
452,704.83954,184.6698,0.8531941,678.7787,171.3715,0.74584657,662.9527,215.15086,0.8009435,715.5377,190.08289,0.76005757
453,706.424,184.8121,0.8590489,682.78406,173.15767,0.7474725,662.87714,216.38213,0.7989561,716.4027,189.5553,0.74381566
454,706.05475,184.57991,0.845086,683.3845,174.5594,0.7501227,662.7628,216.65152,0.7522666,716.431,189.4006,0.7301693
455,706.36163,184.80629,0.883719,683.0291,174.07661,0.734514,663.11017,216.39815,0.773907,717.2299,190.12689,0.7733429
456,706.2555,185.18661,0.8938185,684.0356,173.18651,0.7158245,663.31793,215.72504,0.80129725,717.2042,191.31793,0.78568655
457,708.30884,186.625,0.89651513,686.6807,175.71199,0.77312976,664.0418,215.67813,0.77128184,719.8654,193.30586,0.80977374
458,710.9641,188.15337,0.9115662,688.1571,175.94832,0.8336537,665.37115,216.50331,0.7757165,721.6012,194.42017,0.7976626
459,710.8502,188.46472,0.9464168,687.94165,175.88707,0.8202398,665.80383,215.78207,0.77875334,720.42444,192.90964,0.79481477
460,709.10156,188.32925,0.9394952,689.4146,175.81473,0.8642481,666.40424,216.46082,0.8082058,722.82886,194.80727,0.7827214
461,709.39923,188.49612,0.956935,690.9258,176.3438,0.86176664,665.8051,216.05995,0.8220687,723.70844,196.22673,0.7862615
462,711.4513,189.09195,1.0,691.4428,177.52785,0.8993766,667.061,217.19138,0.8314731,722.1782,195.92406,0.7457187
463,710.75836,189.0972,0.9680248,689.814,178.19339,0.8935489,667.1598,215.18002,0.8463686,724.1795,198.24246,0.739848
464,711.0234,188.95255,0.9553199,688.9484,179.61409,0.8609098,666.9067,215.9476,0.8552053,723.68085,198.10043,0.7218495
465,710.7853,189.02298,0.96964204,689.2411,179.75906,0.85919946,667.3497,215.61206,0.84032464,723.514,198.07904,0.7330498
466,710.8398,189.928,0.9780942,690.6578,180.66418,0.8598692,669.0552,216.56165,0.8403839,721.02765,197.10728,0.70703906
467,711.3258,189.95284,0.9771812,692.4321,180.87048,0.8346665,669.38293,215.44466,0.8231996,723.6817,197.85515,0.7306092
468,714.8984,191.6504,0.91877735,689.7969,182.2154,0.8510725,670.4402,216.8756,0.705577,726.13403,200.76114,0.75720334
469,716.33093,193.31082,0.87294406,689.16077,183.4063,0.8444556,670.5277,218.44405,0.68682915,728.2672,203.43158,0.7787709
470,714.8279,193.75974,0.89084923,690.96185,183.19164,0.87883765,671.2157,218.2397,0.6818007,728.8002,204.03024,0.8249174
471,715.50116,194.11948,0.8269445,690.5226,185.11392,0.8554934,673.2698,218.38414,0.6384376,730.38226,206.7187,0.79501224
472,717.56683,195.47076,0.74107856,690.2143,185.08691,0.81959075,672.3195,220.40096,0.66239953,730.58984,207.47119,0.7174831
473,717.3347,195.38474,0.7581144,690.5072,186.52487,0.8208435,673.22766,220.08362,0.69172865,730.58606,207.23346,0.7420813
474,718.1911,195.97502,0.8000145,690.71576,186.93771,0.7949173,672.1502,219.886,0.7014855,731.06366,207.71179,0.7806769
475,714.4299,196.24522,0.796527,690.5584,187.36842,0.8043868,673.7047,217.85211,0.7176594,729.86224,207.48723,0.774206
476,714.11475,196.25371,0.79090226,690.98126,187.92346,0.81310344,672.7103,217.28731,0.74185354,729.5583,207.09325,0.78740627
477,712.5645,197.79716,0.71453786,691.0705,187.50323,0.8297946,671.0593,217.13196,0.79447323,726.78046,206.64998,0.70840883
478,710.43427,198.96217,0.7111044,690.5804,185.8133,0.81291825,670.2621,218.43828,0.8177174,723.84564,205.64755,0.6907351
479,709.4706,197.70766,0.7411286,693.15826,182.81264,0.7872961,668.95355,217.08594,0.8676088,721.6978,202.32483,0.69779253
480,707.8936,197.4821,0.7378518,694.32245,180.61743,0.80323863,670.4995,217.80151,0.8519983,721.24854,201.3415,0.604051
481,709.1593,198.58453,0.80709696,694.27686,180.14021,0.82255745,668.99915,217.1509,0.8550441,720.23157,200.53938,0.5653836
482,708.4471,198.11641,0.86014986,693.63116,179.1648,0.8420733,671.2589,216.57677,0.8516695,719.0092,201.32341,0.5495947
483,709.73364,197.38881,0.9388676,693.6267,177.89792,0.860265,671.31635,216.77841,0.83555883,719.4972,200.12073,0.57849175
484,710.0329,197.28342,0.937398,693.5296,178.42012,0.85961854,672.1047,216.0397,0.8301934,719.54346,200.6198,0.58777565
485,710.61237,196.5651,0.97862047,693.1013,178.43292,0.87643385,673.0727,215.75703,0.8250072,718.5528,200.01085,0.5647078
486,711.72736,196.88483,0.9890561,693.32025,179.1643,0.8864034,672.5082,215.83185,0.833706,720.0658,199.7275,0.5881781
487,711.24664,196.9492,0.9945202,692.88806,179.59831,0.9097204,673.7735,215.65392,0.80608505,721.2713,199.11931,0.5815743
488,712.2363,197.09372,1.0,694.22534,179.46178,0.8942915,673.9185,215.70802,0.79704696,722.4342,199.69255,0.5963604
489,712.9349,197.72385,1.0,694.9213,179.84904,0.86765695,675.6078,216.68675,0.819248,723.7301,200.06276,0.59892845
490,712.56537,197.56224,1.0,694.9733,178.88982,0.88710195,675.38605,216.658,0.81602514,723.0843,200.24019,0.6180329
491,712.4031,196.28287,0.98833656,695.13995,178.8959,0.9110867,676.78174,216.51863,0.8064826,722.8689,198.79202,0.6157153
492,712.3718,195.38857,0.97264344,695.4369,178.40532,0.9220062,677.0369,215.1934,0.78577214,723.10455,197.94519,0.60368615
493,712.24805,195.07538,0.9790751,696.0912,178.02338,0.9126963,677.72095,216.08963,0.7830167,722.9227,197.1074,0.6096201
494,713.0004,195.18463,0.9812372,695.9133,179.1981,0.8846026,679.5712,216.37192,0.77975744,723.0188,197.06078,0.5982059
495,712.26495,194.96039,1.0,694.71326,179.25536,0.884512,678.66846,217.88704,0.8052887,721.9845,196.59003,0.6227297
496,711.9057,195.14719,0.9985068,693.87177,180.30785,0.84920436,677.3807,218.2034,0.8294229,721.6376,197.75835,0.61940175
497,712.3774,196.17313,0.98112243,693.61053,181.61954,0.8348832,679.0662,218.13698,0.81671387,721.9894,198.81055,0.5761648
498,711.86426,196.15692,1.0,693.05365,181.83351,0.8591045,677.7855,218.77858,0.8421549,720.7336,197.60591,0.6017739
499,710.48486,195.6644,0.9797165,695.1944,183.09409,0.87876546,679.2061,218.58514,0.82659596,720.58417,200.17969,0.5880935
500,711.8549,196.66785,0.9920084,694.0122,184.39691,0.8801543,679.9292,218.50922,0.82551056,721.63696,200.62985,0.5862764
501,714.0837,198.69714,0.98991233,694.11346,187.60077,0.9117165,679.49335,219.57999,0.83239365,725.33264,204.94551,0.6182968
502,714.7836,199.77779,0.98180974,694.55566,188.61041,0.9090118,680.21466,219.40831,0.8312994,725.8881,205.94824,0.6341525
503,715.806,200.41759,0.95686865,695.1318,189.48839,0.88688546,681.09296,220.2029,0.8013403,726.4361,206.75423,0.64259607
504,714.50385,200.51321,0.93407845,695.03815,188.17789,0.8428239,679.7857,220.25047,0.83060366,725.6969,206.47073,0.6130682
505,716.0034,200.77638,0.94586724,695.7361,188.2313,0.89026654,681.2268,219.27716,0.8290334,727.1681,206.52202,0.63788897
506,715.17896,199.63997,0.92854047,694.368,187.29747,0.88685465,680.82745,218.89258,0.82755995,727.09326,206.49222,0.63555926
507,714.5289,197.5645,0.9488237,692.8094,186.11143,0.82293904,679.29675,219.20085,0.82363695,726.2979,204.64674,0.6030587
508,714.8825,198.10657,0.9122394,692.8529,186.54677,0.75965524,677.792,220.0564,0.8269396,726.0765,204.10059,0.57895267
509,713.5952,197.58658,0.8335,689.38214,189.00748,0.76932895,675.9683,220.79614,0.8375494,725.0757,204.69676,0.5712204
510,713.98016,196.13846,0.86189514,689.26575,188.41069,0.78882384,675.9141,221.13997,0.81969154,724.7527,202.81142,0.59806454
511,711.7385,194.978,0.87672305,687.1413,186.99315,0.75328934,675.4284,221.37285,0.7953689,722.30585,200.93466,0.57655054
512,711.37286,196.97244,0.9220284,689.5087,185.89034,0.8338513,674.611,220.97946,0.80673015,723.81525,201.832,0.64692694
513,710.28253,199.88121,0.81738746,688.8092,188.3044,0.8656811,674.53107,222.89053,0.74248904,723.48773,203.56958,0.6295782
514,711.7132,200.45923,0.5948215,687.6754,190.80853,0.6807858,674.96045,224.15309,0.7752733,720.648,206.98766,0.44207346
515,713.33276,200.26724,0.7366016,690.40283,190.44963,0.7822755,675.4198,223.63193,0.80687904,723.30963,206.82214,0.56542015
516,714.2759,201.00226,0.8059585,690.9831,190.8272,0.782188,676.696,224.95624,0.78556395,724.6784,206.36012,0.6016462
517,714.15186,203.09415,0.6535496,690.82745,192.46399,0.6797291,676.7295,224.41672,0.78929317,722.92786,208.03119,0.51364255
518,712.43304,201.0483,0.7388217,688.26135,192.14587,0.7180291,676.3033,223.94914,0.79220325,723.78906,206.41212,0.6045808
519,712.7149,200.87247,0.78500706,689.4722,191.10672,0.75052774,676.496,223.50717,0.7826554,726.7546,206.07576,0.6807952
520,714.05334,201.23814,0.74017555,690.52185,191.60474,0.71176314,676.8106,224.16418,0.7874195,726.80493,207.3389,0.65063775
521,713.6713,201.13716,0.7119784,689.6235,191.5658,0.6646656,676.07465,223.20445,0.78994405,726.15466,207.57085,0.6294334
522,709.69604,199.42566,0.47512287,685.57574,192.0176,0.5119201,674.08966,222.06783,0.75493443,722.2235,207.68079,0.4077146
523,711.36163,200.52995,0.6671348,688.37445,191.88103,0.6145689,674.4427,222.3384,0.7975676,724.6686,206.6321,0.5693083
524,711.9878,201.27324,0.6878963,688.583,191.53026,0.6425229,674.5215,222.23325,0.7909341,725.43604,207.00035,0.5985226
525,712.29364,201.0338,0.6788456,688.59155,192.17694,0.64043915,675.04004,222.35751,0.8160868,724.4195,207.13759,0.5589258
526,710.9187,199.84003,0.52614677,685.9574,191.35371,0.53710145,674.2167,222.7085,0.81238467,721.6098,207.67921,0.38038376
527,677.53845,187.90965,0.486472,661.02826,186.00865,0.45349175,674.00134,221.97693,0.78312963,689.48126,186.33824,0.385057
528,677.79474,187.70796,0.49649787,688.84155,193.17827,0.4886425,673.29486,222.026,0.7722439,689.3374,185.84233,0.3606788
529,709.2247,199.58772,0.6671511,687.7477,190.98361,0.6432931,673.18646,221.85089,0.7714385,723.77673,206.15997,0.5444297
530,709.79004,199.27357,0.6387858,688.7068,193.17117,0.59063333,673.2519,221.73523,0.8027229,722.7283,206.57121,0.4734206
531,709.164,199.60754,0.5783836,688.1285,192.89674,0.5604061,673.0035,222.16196,0.7513448,722.5275,206.95123,0.45579126
532,678.1514,187.04124,0.5260346,659.45886,187.13527,0.48560822,672.5859,221.90292,0.7478481,689.5454,184.09035,0.40453562
533,679.79034,189.94601,0.5819507,658.0191,187.1233,0.5198788,672.8051,222.73721,0.7350156,688.0154,183.98369,0.46403036
534,679.05804,190.0926,0.64142895,656.78705,187.45757,0.5889949,672.7494,222.71687,0.7280126,687.1228,184.42342,0.55791914
535,679.2239,189.87563,0.5611998,657.2801,186.09161,0.5766046,672.8717,222.78452,0.744672,686.7639,185.40472,0.49479118
536,710.19586,201.17535,0.5806117,658.8989,185.47888,0.5289912,673.32385,222.66597,0.77658254,721.4049,207.192,0.42479858
537,711.1391,201.36464,0.62488467,653.54004,185.72198,0.51370883,673.6731,222.51517,0.76470095,721.91766,206.95409,0.48268333
538,712.78894,201.45853,0.70697373,691.4377,191.61563,0.54385984,673.4931,221.76144,0.8001836,722.92633,206.69579,0.55470544
539,713.5913,201.99225,0.74587137,693.1694,192.76053,0.6291671,673.8901,221.52997,0.8001395,724.56067,207.50502,0.6389351
540,712.73676,201.18967,0.6800584,694.03,191.62143,0.6144216,673.44696,221.5076,0.7882282,722.9279,207.40138,0.56944185
541,714.21967,200.99918,0.8293646,695.0427,192.36461,0.6811243,674.38794,220.02927,0.8104294,725.6582,206.43419,0.6554903
542,714.73627,201.45212,0.7884188,696.7646,192.34889,0.6944373,673.94543,220.61395,0.80374527,725.27936,206.6873,0.64906013
543,715.9089,201.00055,0.84101444,697.13605,191.55797,0.6815171,674.62085,219.79735,0.83031446,727.907,206.04112,0.68875843
544,715.6259,200.22453,0.8509808,696.6283,192.19608,0.7266623,674.679,219.02147,0.8131682,727.73346,206.00871,0.7085446
545,716.12274,200.5898,0.86848843,696.6967,191.8973,0.75223815,675.7188,218.96068,0.83235306,728.9981,206.68855,0.73884016
546,716.1561,199.34653,0.90402323,695.61035,190.87802,0.79117364,676.05676,219.15445,0.8339542,728.8029,205.73276,0.7209075
547,716.1784,198.65816,0.94012547,694.57306,190.51395,0.7871845,676.6304,218.90842,0.82432747,728.28455,205.26541,0.702586
548,715.2889,199.16779,0.8921951,694.5878,191.18332,0.79634434,675.5045,220.28433,0.81544256,727.465,205.83513,0.70909435
549,714.6337,199.38368,0.8857124,693.8332,191.20816,0.76209676,675.8006,220.39868,0.80325174,726.7107,205.93588,0.7162922
550,714.6117,198.94351,0.88827413,693.293,190.70866,0.764431,675.16956,219.78923,0.82224435,726.50024,205.48291,0.6731953
551,716.08527,200.34984,0.8670158,694.33386,192.01987,0.75175315,676.768,219.74852,0.8133614,727.8417,207.34383,0.7054722
552,715.577,199.64362,0.8750282,693.2174,192.22203,0.7465523,676.043,219.67787,0.827063,727.0106,207.36201,0.70150524
553,716.25916,201.10905,0.85163224,694.15594,192.53477,0.75603193,676.50775,219.39746,0.79880327,727.7078,207.82303,0.7216112
554,715.52484,201.25339,0.8703096,695.62445,192.30954,0.77580905,675.81256,219.49902,0.8034198,727.3476,207.39218,0.7379926
555,715.1404,200.24106,0.9018632,694.12213,191.48366,0.7906746,676.2342,218.93477,0.8204932,726.9882,206.79437,0.7118511
556,715.915,201.92395,0.79429674,697.6299,191.89868,0.72670794,676.0691,219.70058,0.8248008,726.5668,208.06364,0.6875543
557,715.7146,201.91824,0.8169246,696.6462,192.28125,0.72116464,676.9478,220.28311,0.82282716,726.9064,208.40315,0.721357
558,716.3875,201.66165,0.8545807,696.52386,191.2441,0.7563097,676.54706,219.17618,0.8349034,727.6324,207.96782,0.73528534
559,715.74835,201.89134,0.8454178,695.31177,190.10103,0.74894905,677.30566,219.50233,0.83558726,727.76715,208.8178,0.73131233
560,715.55884,202.39038,0.8522828,694.52185,190.03,0.7500972,677.0376,220.42986,0.8468091,727.6491,208.84314,0.73145217
561,711.50616,200.20207,0.88587725,693.77704,187.57603,0.81396276,676.05383,219.21843,0.8331597,725.04285,206.68922,0.6730689
562,712.43396,200.86647,0.90878785,692.542,186.63187,0.84948987,676.1734,219.01942,0.83227533,724.0545,205.33897,0.6471046
563,712.38367,200.70085,0.9252214,692.9781,186.34718,0.8535419,677.1359,218.45804,0.8224583,723.5362,204.53246,0.6163983
564,711.81055,199.85799,0.9547815,692.6866,184.75522,0.8559332,676.4515,217.62575,0.8183756,720.2642,201.55296,0.58751017
565,712.12805,199.09358,0.97456425,692.76807,184.50632,0.8702417,678.452,217.8411,0.788454,719.12244,199.74599,0.5670562
566,712.0532,198.43185,1.0,692.4775,183.40115,0.8636481,679.51044,216.79256,0.7628101,718.1915,196.44722,0.5907748
567,712.5508,197.80415,1.0,692.2668,182.12535,0.8644408,679.61066,215.38074,0.76110953,718.56775,195.71242,0.601866
568,712.27545,197.30678,1.0,692.85077,181.90979,0.8603554,678.94275,215.48236,0.7504782,718.7459,195.46675,0.59521794
569,712.30023,197.36703,1.0,692.95,181.46928,0.8645159,678.55707,215.80159,0.7667983,719.1288,195.50887,0.6128821
570,711.64685,197.45868,1.0,692.6046,181.13841,0.8710071,677.2807,216.54651,0.780486,718.1557,196.09685,0.5983333
571,711.5502,197.43994,1.0,692.72437,181.32864,0.8737526,677.35657,215.82054,0.7757363,718.7178,196.90198,0.5988601
572,711.88257,196.98245,1.0,692.4364,181.4377,0.8714312,677.7779,216.01057,0.7683307,720.88574,198.26883,0.60732245
573,712.1602,197.32202,1.0,692.3351,181.78609,0.8659515,677.92737,216.70378,0.75387347,721.2824,198.22083,0.6006248
574,712.26935,197.18971,1.0,692.275,182.4028,0.856569,677.729,218.15067,0.77273387,719.1051,198.20485,0.59056765
575,712.87103,197.5303,0.99817795,691.9843,183.3144,0.8458336,677.9388,218.92119,0.7789009,719.6566,199.38142,0.583519
576,709.34283,196.6118,0.9983394,692.0224,185.57047,0.86210567,678.1854,219.58432,0.7636622,721.31067,200.59103,0.60857636
577,709.1826,196.42427,0.99371654,691.63025,185.76807,0.8348978,678.1349,219.06705,0.7570812,720.90173,200.38423,0.6122985
578,709.65485,196.30211,0.98113114,689.9399,185.94733,0.8070769,678.97595,218.63087,0.705954,720.71906,200.86023,0.624372
579,711.3716,196.46042,0.94486535,690.51825,187.39545,0.79915226,677.2464,217.55592,0.6721822,721.96246,202.54031,0.6441251
580,711.8091,197.49089,0.9030199,690.0471,188.67528,0.7935409,680.8565,219.74188,0.63832796,721.7362,203.81616,0.6251395
581,712.725,197.49356,0.9036215,690.8495,188.92986,0.8082497,680.8675,219.48526,0.6382785,721.5728,202.92172,0.59162945
582,713.23114,197.43117,0.8878732,689.89984,190.38966,0.82826877,680.96857,219.65288,0.609279,721.99695,204.12735,0.6041205
583,712.3223,196.9674,0.8520375,689.2267,190.17703,0.8065606,679.04315,216.51566,0.5442406,720.4991,203.21948,0.5891952
584,712.9143,196.78474,0.83500546,688.6379,190.55551,0.80375254,679.9541,215.34772,0.55673814,721.3797,203.13835,0.59268504
585,713.66766,197.12561,0.8383839,688.3118,191.00464,0.8209058,680.6885,214.49803,0.52476656,722.505,204.12358,0.60826963
586,713.1251,196.19147,0.8011828,687.45386,190.57237,0.79999256,679.8563,213.65419,0.54745775,721.2918,202.8331,0.5554604
587,712.25336,196.62958,0.79959714,686.9092,189.6104,0.76383895,678.23346,214.62117,0.5777356,720.09875,202.81818,0.52917707
588,711.1864,196.0938,0.7794074,682.8698,185.2039,0.7355912,678.05664,214.70644,0.5946437,718.8523,201.43764,0.48442563
589,711.96826,196.95222,0.6806731,681.79584,184.91003,0.7106368,676.77423,214.41533,0.5507419,719.3971,202.53633,0.4016785
590,709.9552,195.34694,0.61654115,678.30676,187.25346,0.7387033,675.6735,214.42978,0.6250633,716.41583,198.74236,0.4098511
591,710.04834,195.77853,0.7568893,679.16376,186.68295,0.71872354,675.4669,215.67131,0.67762434,717.9611,198.8166,0.49896812
592,706.7609,195.70274,0.66904694,675.98114,183.11009,0.79527056,672.33466,211.84772,0.80311805,714.23004,197.71034,0.5571043
593,704.2954,195.17735,0.669683,674.4531,181.449,0.8234121,671.64655,211.7481,0.85098284,710.5134,196.17967,0.5628094
594,705.32745,195.34735,0.7459046,673.8313,181.68909,0.7601187,673.12286,211.3574,0.8402555,713.4727,195.82248,0.6052704
595,703.8332,194.63379,0.69375783,673.39984,180.54176,0.7894315,671.69806,212.10562,0.85846835,711.29895,196.04535,0.61465806
596,703.80066,194.89252,0.6903781,672.707,180.53577,0.76944464,670.4165,212.88559,0.8569235,711.1969,195.93439,0.6088353
597,704.7708,195.51114,0.7158463,671.1946,181.20415,0.7442953,668.4931,214.93333,0.81889814,712.7136,195.85263,0.61443835
598,704.70245,194.96124,0.61349875,669.91016,182.362,0.79354,668.57153,213.56458,0.8002503,711.0055,196.45937,0.556603
599,706.6891,196.37065,0.7017198,671.12286,183.08458,0.73318344,669.7722,215.41127,0.77457875,714.4645,196.61256,0.5921624
600,707.29736,196.232,0.73877585,674.5657,184.1366,0.7010412,669.05206,215.26486,0.8001847,714.6511,196.66653,0.62116677
601,705.7317,195.39355,0.65155756,671.7162,182.71051,0.74272776,668.0353,215.6635,0.78840154,711.5135,196.88977,0.56617284
