scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
bodyparts,eye,eye,eye,ear,ear,ear,shoulder,shoulder,shoulder,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1668,422.6204,411.5307,0.85505027,439.07465,426.37943,0.7697502,466.7729,395.5868,0.15227488,410.01218,391.45038,0.861052
1669,423.15988,411.65607,0.8470575,439.14786,427.62048,0.7971391,467.036,395.5243,0.16751806,410.65225,391.95074,0.8596112
1670,423.02072,411.32068,0.8290339,438.89517,426.98392,0.7551055,467.5159,395.7943,0.17407688,409.6527,391.48245,0.8708816
1671,423.2329,411.60538,0.8490372,439.1467,428.32275,0.79641134,467.97482,395.8913,0.1916158,411.26138,391.94067,0.86982673
1672,423.60767,411.32516,0.8510577,439.6267,428.30035,0.8120551,467.23596,394.91324,0.15926313,411.15405,391.85092,0.8770174
1673,423.84952,411.04636,0.8457587,439.61154,428.48172,0.79280615,467.6985,394.89084,0.17177315,411.49643,391.48517,0.88726
1674,423.52615,411.09933,0.83486116,439.59567,429.50687,0.8026193,468.33334,395.22052,0.16629183,411.73685,391.3345,0.88152266
1675,423.20456,410.63727,0.8699942,439.22147,429.18307,0.78372717,467.49753,395.07446,0.18008202,411.49258,390.99585,0.89448535
1676,422.8951,410.4925,0.86404586,438.8262,427.72852,0.77506673,467.12607,394.9669,0.1715225,411.48236,390.62292,0.9019153
1677,423.21762,410.20483,0.8588506,439.99008,427.17215,0.7833319,467.36783,395.02225,0.15427992,411.05515,390.46964,0.89964163
1678,422.92926,409.96222,0.8636685,439.3554,427.1212,0.78679246,467.12274,395.02832,0.155332,411.1667,390.4585,0.8980041
1679,422.68213,410.29858,0.848192,438.778,427.41663,0.78897655,467.43085,394.85345,0.16074447,411.5392,390.43085,0.8990758
1680,423.37686,409.7922,0.8590365,439.17044,427.00354,0.79158986,467.04504,394.72296,0.14453708,411.8078,390.28613,0.90991396
1681,422.95917,410.04196,0.84841883,439.05774,426.88388,0.7892806,467.31982,394.72668,0.14318171,411.3991,390.6004,0.8873901
1682,422.7379,409.26254,0.83890957,437.86523,426.58612,0.7694503,466.92914,394.6499,0.117906354,411.17047,390.27338,0.8862724
1683,422.767,409.30005,0.8204961,437.93533,427.04886,0.77440673,470.10992,422.61954,0.14387305,411.4708,390.1905,0.88460165
1684,422.41635,409.27878,0.83634454,438.71014,426.3312,0.7580522,466.46814,394.86765,0.12823424,410.90027,389.9338,0.88477945
1685,422.28384,408.98172,0.83195204,438.87292,426.30243,0.75496304,465.91064,394.90598,0.15909727,410.72546,389.83304,0.8884353
1686,421.35678,409.32394,0.8244913,437.42596,425.63354,0.7419097,453.18945,381.6902,0.14387996,410.48453,389.7578,0.89028865
1687,421.6031,409.24512,0.8586417,438.63693,425.1829,0.755046,454.99722,382.58517,0.18812916,410.59866,389.33496,0.90015316
1688,421.27084,409.08176,0.8666377,439.1862,425.1391,0.7574157,456.0426,382.72836,0.21325813,410.02597,389.53864,0.8955298
1689,420.75912,408.5677,0.86708796,438.096,425.66125,0.7457451,455.9444,383.06244,0.24726962,410.01532,388.96213,0.88870996
1690,420.45486,407.9197,0.8782354,436.09396,424.24597,0.7510331,455.77533,383.55344,0.25746968,410.0828,388.40875,0.8825609
1691,420.4491,407.49435,0.88201094,436.34064,423.44122,0.7517169,456.38956,383.94882,0.28937876,409.77747,388.0098,0.8788209
1692,420.47015,407.56482,0.876594,437.22675,423.6543,0.7544999,456.7376,384.18237,0.29830277,409.84854,388.16428,0.86723375
1693,420.33533,407.1017,0.8858885,436.8242,423.12,0.75915045,463.22366,389.57895,0.31139928,409.93323,387.89786,0.8697669
1694,420.59836,407.36108,0.8781619,437.12393,423.1622,0.73772025,463.19794,389.5989,0.2911853,410.17743,388.11157,0.8694136
1695,420.6445,407.00137,0.87122667,437.49493,422.40207,0.757677,463.70013,389.00085,0.32555732,409.95383,388.3903,0.863429
1696,420.928,406.8383,0.8639675,437.51904,422.13712,0.7525538,463.12006,384.0077,0.31959566,410.14456,388.27625,0.8686537
1697,420.97952,407.05762,0.851673,437.517,422.64584,0.76260585,464.08032,384.09012,0.34102866,410.33612,388.45944,0.87717944
1698,421.46243,407.3304,0.8545924,438.31046,422.72253,0.76445055,464.44702,383.4413,0.31997314,407.7555,388.7878,0.8740195
1699,421.136,407.24368,0.85287845,438.07214,422.6969,0.773421,464.42038,382.98645,0.3028774,407.5024,388.80002,0.8890883
1700,421.24295,407.05557,0.84923285,438.95016,422.48834,0.7695636,465.2073,382.9936,0.30392128,407.2863,388.37762,0.90628296
1701,421.20084,407.29074,0.83902746,439.2413,423.17175,0.7620473,468.93402,389.0903,0.32991967,407.5149,388.31903,0.90253913
1702,420.93088,407.2743,0.8401084,438.317,423.17014,0.75489736,465.8437,384.23,0.34715614,407.4148,388.43048,0.89415157
1703,420.25732,407.306,0.8463995,438.66095,424.47778,0.7047712,468.07712,389.10468,0.4305215,407.2964,387.86865,0.8985911
1704,420.57877,407.14642,0.84296006,439.11514,424.41403,0.69855237,468.57742,389.12463,0.4522081,409.20703,387.86423,0.9000927
1705,420.5361,407.3446,0.84837025,440.0587,426.54312,0.69238436,469.07413,388.43167,0.49396327,408.9834,387.50522,0.8909713
1706,420.58875,406.9411,0.8635596,440.2526,426.33484,0.7124706,467.2708,385.0319,0.48941162,409.35364,387.1353,0.9035476
1707,420.9288,406.67212,0.86471343,440.0214,425.7755,0.6877169,468.00528,384.96436,0.51341057,409.69684,387.10797,0.9095362
1708,421.17752,407.0793,0.866316,440.17017,425.56,0.6951204,468.01312,385.16888,0.46449775,409.791,387.54318,0.91107273
1709,420.6771,407.03976,0.8708737,438.7172,424.71118,0.6672767,467.81577,384.71576,0.49067163,409.6,387.18692,0.90996903
1710,421.03256,406.64243,0.8662881,439.97855,425.25394,0.67667234,468.27414,385.06805,0.52492577,409.59204,386.85852,0.93480325
1711,421.1017,406.0183,0.8616519,440.00146,423.26248,0.6523101,467.675,384.39478,0.5371936,409.08194,386.76004,0.935248
1712,420.78088,406.07004,0.85190016,439.83536,423.79324,0.6550644,468.89032,384.62762,0.5804405,409.45816,386.50595,0.92082226
1713,420.8426,405.91397,0.82823426,440.68353,423.2227,0.68567526,467.93253,384.92484,0.5751372,407.7836,386.82138,0.93453914
1714,421.06192,405.8194,0.8267979,441.00897,422.22324,0.694015,467.4321,384.3762,0.5509137,407.82117,386.77325,0.9308098
1715,421.28995,405.52515,0.830466,438.31244,422.59387,0.71101594,465.85144,384.425,0.5638709,409.45712,386.16116,0.9346086
1716,421.71228,405.46198,0.8360598,438.8042,422.2376,0.7061944,467.3214,384.50443,0.538288,409.1563,385.88983,0.9444841
1717,421.75278,405.34378,0.8410426,439.37415,422.2957,0.72644275,465.6621,384.07513,0.5504897,408.9375,386.12494,0.94725996
1718,421.9458,406.0059,0.8401727,439.9297,422.95795,0.73491234,467.47437,384.98212,0.5588103,407.9546,386.85385,0.9529654
1719,422.3173,406.09134,0.8442642,440.9893,423.20868,0.7390987,468.6079,384.34033,0.58076257,408.45886,385.9146,0.9562421
1720,422.7113,406.06024,0.84313244,441.9624,423.17178,0.7312637,468.29663,384.25323,0.5997583,408.04898,385.88583,0.96593654
1721,423.11835,406.2196,0.8289901,443.1882,423.40967,0.73914826,467.5637,383.88977,0.60572684,408.23404,385.99396,0.9693935
1722,422.8865,406.1393,0.8285004,442.72864,422.9675,0.7614902,467.10397,384.34216,0.59437144,408.31604,385.81784,0.95924145
1723,422.90305,405.8135,0.8407612,443.54694,423.63403,0.734581,467.88623,384.01062,0.59869784,408.0345,386.01035,0.96697193
1724,422.793,405.6339,0.85240465,442.28406,423.4383,0.75572217,466.81708,383.19724,0.6126055,408.58508,385.7094,0.95685214
1725,422.2906,405.7546,0.86592495,441.7006,423.69342,0.78724885,465.31787,383.08887,0.58265555,408.18967,385.8099,0.9625608
1726,422.47443,405.48523,0.86032385,442.48108,423.46957,0.77117115,466.08408,382.49594,0.618641,408.2794,385.834,0.9640357
1727,423.0627,405.49634,0.8717285,442.5476,423.56003,0.770942,466.02612,382.6353,0.577529,409.07654,385.4955,0.96107167
1728,423.24603,405.4777,0.8684222,443.09775,422.237,0.7841799,465.5662,382.11948,0.5627109,408.92078,385.64145,0.96861523
1729,422.99893,405.0274,0.8784692,441.92203,420.90576,0.798716,465.64432,382.36908,0.571809,409.43805,385.41827,0.95416075
1730,422.84933,405.02075,0.9052552,441.30377,421.48505,0.78065,464.32065,382.5966,0.52283186,409.0726,385.38638,0.9599964
1731,423.38687,405.0382,0.8779642,442.23605,421.1891,0.78611064,464.89148,382.32834,0.5546861,409.4032,385.53217,0.96295017
1732,423.36554,404.87933,0.88921946,441.93713,421.52603,0.7846918,464.07883,382.86414,0.54321325,409.62616,385.365,0.96049356
1733,423.3847,404.758,0.8921274,441.6772,421.6592,0.79086894,463.81244,382.3379,0.56948256,409.76828,385.07404,0.9422459
1734,423.4825,404.5902,0.88509333,441.93378,420.99002,0.7819235,462.06232,383.08502,0.5505939,409.82565,385.1764,0.95426387
1735,423.4176,404.46655,0.88565195,441.82883,420.65607,0.78598154,464.5042,382.51837,0.5729691,409.54184,384.96497,0.94909567
1736,423.5008,404.3542,0.87720233,441.607,420.19177,0.7940848,464.41754,382.46692,0.57831836,409.5608,384.9326,0.943542
1737,423.95456,404.15427,0.879634,441.649,419.61288,0.8061539,465.46622,382.02197,0.56431,409.73108,384.87564,0.95101666
1738,424.51895,404.2262,0.8677435,442.54935,419.76373,0.8060983,466.72452,381.701,0.5574558,409.66647,384.9257,0.94897777
1739,424.16037,404.1508,0.87981737,441.765,420.16312,0.7859052,466.37802,381.66406,0.5375438,409.59177,384.69202,0.9506914
1740,424.33405,403.94162,0.86595947,441.95535,420.14188,0.7814562,466.57248,381.40073,0.5392522,409.80756,384.66666,0.9490073
1741,424.92157,404.22626,0.84850204,442.58078,419.99292,0.78250676,467.76553,381.3871,0.5215428,409.7548,384.59964,0.9495553
1742,424.97836,405.36987,0.84875965,442.217,420.10968,0.79885066,468.4068,381.0428,0.5011456,409.7572,384.47092,0.9502975
1743,425.33316,405.1268,0.8536963,442.43665,419.82098,0.77436715,467.87122,380.76517,0.49377632,409.02448,384.59467,0.95630795
1744,425.26917,405.24063,0.85304487,442.21902,419.66788,0.77634835,468.9057,381.18533,0.4768579,409.1147,384.45682,0.9621429
1745,425.18207,405.19193,0.8470021,442.531,419.6572,0.80300206,468.20667,380.6875,0.48896524,409.12708,384.2923,0.96263516
1746,424.98322,404.893,0.8560861,441.943,419.3464,0.7928273,468.05148,380.79196,0.48310998,409.3676,384.15414,0.9667556
1747,424.95386,405.05963,0.84058946,442.21042,419.7425,0.7855744,468.92874,381.19293,0.47309232,409.3797,384.254,0.95819676
1748,424.97476,403.60464,0.8558374,441.72552,420.01218,0.7889915,468.45383,381.3249,0.49110317,409.95288,383.90878,0.96613765
1749,424.9002,404.8889,0.8506853,442.46674,419.41852,0.79460025,468.30508,380.6925,0.51814216,409.00864,384.34674,0.94870317
1750,424.60846,403.21588,0.859011,441.68582,419.13483,0.7816593,467.76373,381.03387,0.52219146,409.2614,384.2875,0.9512648
1751,424.5688,403.62534,0.85373914,441.5234,419.133,0.78737175,468.1084,381.63132,0.5103117,409.59988,384.5064,0.94364905
1752,423.9108,403.61523,0.87420857,440.9211,419.07022,0.7756987,467.99167,381.42334,0.5157211,409.29166,384.71423,0.93712914
1753,424.10956,403.29776,0.8678896,440.9551,418.60452,0.76485056,467.90546,381.45526,0.51766485,409.49997,384.14023,0.9561685
1754,423.98447,403.3905,0.8675762,440.81067,418.9184,0.7749514,468.18933,382.10938,0.52917486,409.64777,384.34955,0.9464492
1755,423.78973,403.20078,0.85135746,440.72675,418.29636,0.7784917,467.7488,381.75854,0.54666954,409.68286,384.21793,0.9581249
1756,423.28802,403.15604,0.86361927,440.57004,418.58698,0.77365464,468.82343,381.2393,0.523952,409.25916,384.0823,0.949648
1757,423.0876,403.08173,0.8627817,441.03845,418.3458,0.7665292,468.98932,382.02643,0.55151063,409.4066,384.18875,0.9509119
1758,422.48544,403.03696,0.86727476,440.214,418.9825,0.7561039,469.86646,382.53387,0.4982058,409.2756,384.17786,0.9448828
1759,422.5723,402.99484,0.8729537,441.07956,418.28833,0.7567671,470.31757,382.27835,0.46313503,409.10788,383.88693,0.95659274
1760,422.59427,402.91263,0.86907417,441.1381,418.02417,0.7652034,469.8815,381.91843,0.4758149,409.18396,383.78864,0.95792675
1761,422.43777,402.74554,0.860825,440.22632,418.2975,0.7453185,470.50345,381.68973,0.4375761,407.9607,383.59338,0.9514533
1762,421.9578,402.71463,0.8630825,440.93347,417.95535,0.75711834,471.037,382.9951,0.38481048,407.8064,383.3123,0.95965403
1763,421.89313,402.8121,0.8602889,441.33557,417.93103,0.75286293,471.00906,382.75455,0.36461714,407.53915,383.2385,0.96198046
1764,422.52145,403.15945,0.85713077,441.1211,418.38675,0.75557923,475.01843,381.4854,0.34163523,406.9802,383.6879,0.96511704
1765,422.15143,402.94125,0.84588665,440.49655,418.67282,0.74207133,474.96262,381.9304,0.3532535,407.0543,383.51117,0.96619475
1766,422.15488,403.29764,0.84473777,441.18094,419.05734,0.7551399,474.99472,381.16687,0.3566995,407.35666,383.03766,0.96219677
1767,422.10333,402.6273,0.8448513,440.70218,418.30237,0.7457902,475.2579,381.2423,0.3436923,407.3067,383.07858,0.97591317
1768,421.93546,402.71558,0.845996,440.51154,418.2152,0.7356532,475.02344,381.3261,0.3545314,407.4509,383.15463,0.96630836
1769,421.6309,402.5463,0.85060024,441.29672,417.40045,0.7343398,474.29114,381.47034,0.33330235,407.5959,383.11194,0.971634
1770,421.61206,402.13956,0.84385896,440.92154,417.1223,0.74766344,475.06885,380.70117,0.32175294,407.8798,382.66547,0.9722214
1771,421.3988,402.19412,0.8472736,441.18695,417.71625,0.7483148,474.50497,380.82965,0.3399879,407.93878,382.2914,0.9695605
1772,421.8799,402.05292,0.85029244,441.02213,417.2308,0.7614201,474.6769,380.96356,0.3420202,408.0072,382.40433,0.96821195
1773,421.82666,401.6863,0.8361105,440.56955,417.43152,0.76467127,475.27206,381.15295,0.36054012,407.90762,381.97614,0.9719579
1774,421.7876,402.0989,0.8465754,440.6301,417.8811,0.7722559,474.5955,380.97174,0.32324383,407.96112,382.16833,0.970655
1775,421.73538,401.93582,0.85174763,440.32443,417.7934,0.7777416,475.19162,381.44797,0.3478183,407.87158,382.11716,0.9655342
1776,421.61542,402.3177,0.8476513,440.96835,418.37152,0.77382827,475.54492,381.60303,0.35989973,407.8129,381.92963,0.95749646
1777,421.77252,402.14328,0.8488569,440.5858,418.09378,0.78151906,475.03787,382.10434,0.33942527,408.0884,381.82996,0.95334905
1778,421.6438,401.935,0.8307581,440.6824,417.77496,0.7756178,475.10416,382.24188,0.353892,408.1108,381.84897,0.9580216
1779,421.58093,402.09235,0.82734215,440.0871,418.17535,0.7807355,470.76398,382.97308,0.3303464,407.73212,381.64236,0.9700814
1780,421.7074,402.34543,0.83731,440.51907,418.34607,0.77805626,474.92255,382.70428,0.36991307,407.77023,381.649,0.9605789
1781,421.75943,402.05624,0.84657097,439.65607,418.3128,0.78728706,475.10654,383.13046,0.37184063,409.91718,381.77548,0.9579511
1782,421.70187,401.8969,0.8319967,440.11792,418.26828,0.77896464,470.5406,387.78397,0.3786952,409.9673,381.88184,0.95419276
1783,422.11993,401.8243,0.83228207,439.92673,418.24216,0.7974439,470.4536,387.74188,0.39424223,410.257,381.00342,0.9533846
1784,421.95544,401.4807,0.8453098,439.57755,417.83905,0.7812586,471.717,383.54306,0.3669391,409.9409,381.253,0.957233
1785,421.88013,400.9189,0.82383996,439.75537,417.21417,0.79311556,470.49258,387.06262,0.3703188,408.0004,380.66122,0.96528
1786,421.60074,400.86182,0.82443,440.01514,417.10834,0.7893999,470.6243,387.0162,0.37690392,407.66742,380.3979,0.9609611
1787,421.83734,400.7847,0.8318139,439.87378,416.87814,0.7914229,470.60593,387.14124,0.38984066,407.77124,380.72733,0.96448326
1788,421.28546,400.71683,0.8225072,439.41843,417.3429,0.7938752,470.13577,387.55844,0.37215605,407.9118,380.15045,0.9573624
1789,422.10687,400.62686,0.8329594,440.4868,416.55212,0.7819713,471.24933,382.84424,0.369614,407.98044,380.37064,0.9615703
1790,422.454,401.037,0.84715986,440.52493,417.3626,0.79950017,470.403,386.6824,0.34926218,409.24274,381.35605,0.9645778
1791,422.24258,400.6536,0.8286371,440.17758,417.0848,0.78896296,469.65857,386.97766,0.34688511,409.39114,381.17593,0.9650631
1792,422.19974,400.90576,0.8272134,440.60095,417.56744,0.7961303,469.91867,387.0925,0.39379856,410.27963,380.6764,0.96744794
1793,421.98288,400.65405,0.8316886,439.96533,417.2408,0.8068371,469.48746,386.68384,0.3784939,409.55966,380.8003,0.9670181
1794,421.18463,400.45663,0.83653617,438.98816,416.68555,0.8051434,469.3079,387.49667,0.37225273,407.8585,380.07074,0.9730124
1795,421.60214,400.6606,0.8399395,439.6406,417.0342,0.7911443,468.75305,387.01892,0.3529115,409.20956,381.3683,0.9691887
1796,421.57498,400.28085,0.837804,439.44833,416.5845,0.79045314,469.06903,387.02725,0.3744863,407.5891,380.30478,0.9795108
1797,421.83264,400.64978,0.84621346,439.72397,417.51932,0.7838263,468.94162,387.35312,0.32845548,409.2571,381.6469,0.96927017
1798,421.62463,400.6003,0.8403401,439.2648,417.5214,0.81618345,468.3756,387.66635,0.3249814,409.24304,381.4768,0.9652674
1799,421.08774,400.5074,0.8449475,438.65924,417.30255,0.7965441,468.22882,387.93524,0.3348267,407.72943,380.57135,0.9801513
1800,421.38174,400.36642,0.83171666,438.80386,416.66156,0.7836975,468.31665,388.25443,0.34629205,407.75223,380.99213,0.9775255
1801,421.2517,400.58618,0.84517133,439.20258,417.30014,0.7781627,468.63605,387.62466,0.35383028,408.02325,380.75546,0.9682986
1802,420.9075,400.01974,0.826624,438.7353,416.26535,0.7775964,468.92303,386.81976,0.34953895,407.05145,380.4391,1.0
1803,421.0216,400.05887,0.83173215,438.56424,416.57843,0.78645533,468.8563,387.37408,0.357118,407.43835,380.34586,0.98953545
1804,420.9214,400.1347,0.84296846,438.40146,416.81137,0.7793461,468.68277,386.897,0.3741275,407.0268,380.26434,1.0
1805,420.41736,400.09653,0.8433353,437.88083,416.87827,0.7924506,468.60645,386.63663,0.39326254,407.0216,380.088,0.9974793
1806,420.2052,400.14612,0.8561613,437.20923,417.162,0.78838855,468.20224,387.43314,0.39355806,406.88904,380.016,1.0
1807,420.47406,399.9632,0.84166473,438.08905,416.40134,0.77230376,467.93533,386.31955,0.39607412,407.13492,380.0704,1.0
1808,420.7554,400.10855,0.8426351,438.76425,416.98846,0.7817129,467.82004,386.1807,0.41257018,406.87164,380.06555,0.9984427
1809,419.994,399.13745,0.8406958,437.73975,415.98645,0.77955794,467.861,386.3122,0.3946513,406.5419,379.87833,1.0
1810,420.4356,399.8573,0.83475256,438.44223,416.49823,0.7797084,469.06586,383.9638,0.3895254,406.77548,379.9037,0.9987594
1811,420.39798,399.15637,0.8240741,438.70615,415.77994,0.7660416,469.59097,383.9512,0.39142305,406.67178,379.93796,1.0
1812,420.476,399.51422,0.8302,438.80618,416.36856,0.77385455,469.81412,383.95865,0.38106093,406.81717,379.72107,0.99871475
1813,420.82584,399.97903,0.8316874,438.49838,416.99283,0.7876472,469.76865,383.52692,0.37631986,406.75504,379.70517,1.0
1814,420.85233,399.7745,0.82673675,439.18115,416.3355,0.778318,470.1871,383.82095,0.35569066,406.44302,379.7974,1.0
1815,420.88925,399.94168,0.8192289,439.16968,416.70703,0.7748713,469.60553,383.08502,0.32365718,406.39087,379.45486,1.0
1816,420.8105,399.84387,0.8062636,439.29532,416.4448,0.7720785,473.16843,383.48398,0.35228175,406.4359,379.4689,0.9923725
1817,421.1819,399.97998,0.80559474,439.59622,416.8537,0.77483404,473.91766,383.7799,0.33294538,406.5284,379.62955,0.98886764
1818,420.89316,399.4456,0.8049674,439.24826,416.11905,0.75552833,473.86682,383.32095,0.3425869,406.641,379.33566,0.9950158
1819,420.8026,399.59534,0.80347764,439.1185,416.52417,0.77681446,474.41656,383.75632,0.32067207,406.49496,379.17294,0.9928937
1820,421.17624,399.90903,0.8052351,439.47787,416.93173,0.7687991,474.98822,383.7394,0.3299737,406.79123,379.32812,0.984709
1821,421.03824,399.58136,0.79656506,439.31564,416.39008,0.76911485,474.69592,383.66028,0.31776112,406.5016,379.31833,0.99512357
1822,421.35226,399.96896,0.7925893,439.83936,416.93365,0.7658309,475.2242,383.1515,0.32775316,406.5478,379.19064,0.9903173
1823,421.50943,399.64633,0.78676546,439.10855,416.97757,0.7840516,475.8483,382.84158,0.30438346,406.7064,379.11716,0.9779288
1824,420.96893,399.64377,0.7912556,439.00705,417.1807,0.77641034,475.57913,383.70837,0.31615502,406.50092,379.0736,0.9876923
1825,420.90176,399.00366,0.7733463,438.60242,415.95465,0.7589095,476.4346,382.76248,0.30371204,406.4143,378.9943,0.9802424
1826,421.09888,398.69217,0.77180296,438.7839,416.03143,0.76360047,476.3485,382.5974,0.2882354,407.03442,378.5308,0.97143203
1827,420.34103,399.45178,0.78953665,438.45102,416.6817,0.78998554,476.0604,382.89096,0.28456613,406.59247,378.66098,0.9712425
1828,421.11557,399.14807,0.7784249,439.41977,416.71603,0.7747275,476.8459,382.92487,0.26969746,406.94,378.7739,0.9667794
1829,420.40836,398.9449,0.7828362,438.3816,416.40277,0.77321875,477.2312,382.89038,0.26664034,406.48288,378.52753,0.9670799
1830,421.0278,398.89993,0.7785355,439.20425,416.47186,0.7811927,477.18463,383.1618,0.26922125,406.96725,378.45108,0.9619672
1831,421.0774,398.88824,0.7777236,439.438,416.8453,0.79755443,477.5408,383.6029,0.27385455,407.00885,378.4721,0.9497471
1832,420.39096,399.50943,0.7770195,438.66177,416.82935,0.7751765,468.9422,398.10773,0.28005546,406.95605,378.57596,0.9469321
1833,420.7249,398.45483,0.7799869,438.75766,415.96365,0.7784882,469.2198,397.1193,0.26596072,407.06995,378.39914,0.9472069
1834,421.42358,398.88086,0.7685569,439.01697,416.78024,0.78629273,470.59012,389.097,0.23742391,407.02606,378.70593,0.9622304
1835,421.23367,398.54465,0.76765734,438.6241,416.77362,0.79291093,468.99222,397.58154,0.27929923,407.255,378.36053,0.9343816
1836,420.84027,398.33395,0.787421,438.64456,416.50146,0.78323907,470.2153,398.7688,0.32054284,406.8788,378.30634,0.95349944
1837,421.16995,398.80075,0.7707256,438.50867,417.28763,0.7922226,469.528,397.95477,0.31514466,407.2838,378.4011,0.94398564
1838,420.5115,397.72083,0.77816784,437.5986,416.11722,0.76719254,469.23526,398.26495,0.32946622,407.11774,378.07376,0.9571368
1839,420.60092,397.9709,0.776467,438.33408,416.5299,0.77538204,470.21945,398.82086,0.36044535,407.27826,377.7473,0.9443347
1840,421.31674,398.36563,0.7666904,438.7499,417.31387,0.8080298,470.1227,397.63574,0.3810225,407.5692,378.00616,0.9247354
1841,421.49817,398.21573,0.781126,438.78757,416.18985,0.8042356,470.16208,396.4613,0.285674,407.3305,377.89438,0.9365161
1842,421.76013,398.70325,0.7696812,439.12003,417.07913,0.79161125,470.46872,396.49164,0.30855215,407.67273,378.00165,0.9232199
1843,421.20145,398.80435,0.78027505,438.53543,417.2928,0.80015546,469.49786,396.7514,0.28850934,407.57715,378.03857,0.9357523
1844,421.4873,398.25433,0.77238536,438.839,416.9091,0.7805138,469.5261,396.5755,0.3135156,407.59824,377.76224,0.92753553
1845,421.08392,398.05167,0.7879181,438.26212,416.23257,0.79062915,469.75598,395.50412,0.26811892,407.4949,377.57336,0.9271762
1846,420.82324,398.30725,0.7752526,438.91968,416.9587,0.7876516,469.68716,397.74713,0.32452956,407.41385,377.6028,0.92755806
1847,421.25687,398.17325,0.7554304,439.2205,417.07913,0.78785306,470.0916,396.9561,0.34767103,407.49252,377.71323,0.92302954
1848,420.94702,398.25317,0.7846842,439.18698,417.21332,0.81820357,470.2164,396.48398,0.3626521,407.5244,377.6667,0.9160837
1849,421.30374,398.72028,0.7749717,439.56372,417.46387,0.806232,470.48425,396.42294,0.34419465,407.494,378.0661,0.91714877
1850,421.15042,398.4482,0.7914338,439.35406,417.4569,0.8119679,469.48178,396.631,0.37319702,407.31485,377.84567,0.91284394
1851,420.7006,398.4085,0.7875887,438.99442,417.6244,0.79841405,469.46515,395.5237,0.39089686,406.977,377.48737,0.9124855
1852,420.4835,398.31165,0.78162736,439.5834,417.18213,0.7943816,469.5532,395.1479,0.38555732,406.97058,377.34543,0.9100519
1853,420.028,398.05258,0.7963582,438.5958,417.17288,0.79728234,469.17645,396.23422,0.391703,406.69656,377.5649,0.92259043
1854,420.2935,397.82193,0.78315645,439.17508,416.59814,0.7935548,469.03995,395.40244,0.3995169,407.03146,377.51447,0.9126074
1855,420.19067,397.9601,0.7851837,439.1246,416.99222,0.798058,469.57358,395.55856,0.41004646,406.91046,377.46002,0.9154936
1856,420.15283,398.25592,0.8005365,439.06372,417.35956,0.8132274,469.34247,395.48715,0.40773904,406.76108,377.53183,0.9236905
1857,420.16113,398.09116,0.7825842,438.77573,416.91486,0.8079132,470.46918,388.74164,0.3665034,406.58627,377.46643,0.9213664
1858,419.9854,397.65353,0.78883386,438.97284,416.91547,0.8138771,469.46228,394.36844,0.36430538,406.66757,377.2141,0.913974
1859,420.0008,397.8701,0.7959757,436.32498,415.84375,0.7936714,470.49072,389.19687,0.35719234,406.6427,377.28702,0.9250184
1860,419.59793,397.82635,0.81451106,437.31396,416.04968,0.7987725,469.4518,388.60797,0.34501103,406.5879,376.89682,0.93036675
1861,420.47244,397.97958,0.8025709,436.63138,415.3547,0.779618,474.00754,381.30045,0.35055774,406.37112,376.82657,0.9193976
1862,420.28925,397.9918,0.8077744,438.74634,416.6847,0.8169834,474.73306,382.02484,0.3074104,406.41602,376.85315,0.9096143
1863,420.31412,397.91815,0.81120455,438.27206,416.12552,0.8168717,474.2975,381.58603,0.33021748,406.5531,376.83102,0.91205
1864,420.49133,398.23672,0.79862714,438.606,416.17584,0.7964928,474.7578,381.94223,0.3209679,406.22363,376.91232,0.9110121
1865,420.46085,397.94244,0.8152115,438.7391,416.06558,0.79782254,474.11212,381.80804,0.33176687,406.33002,377.24124,0.91154563
1866,420.31793,397.96008,0.8024429,438.09207,416.39496,0.7934486,474.93448,382.5856,0.33183235,406.60547,376.56247,0.9057187
1867,419.90668,398.00278,0.8117306,437.4673,416.53018,0.81213266,474.81772,381.60773,0.31389505,406.19827,376.84775,0.90517277
1868,420.3763,398.16736,0.81081164,438.09055,416.2799,0.8153661,474.95248,382.54553,0.345968,406.10913,376.8074,0.9091075
1869,421.10052,398.11743,0.8033298,438.3475,416.31097,0.82752526,475.19052,387.41595,0.31546742,406.5413,376.9263,0.88949597
1870,420.80484,398.12744,0.80930996,438.31067,416.7049,0.8200473,475.76004,382.20883,0.31895402,406.12738,376.65268,0.90466624
